Date physique,Entrepôt,kind,Quantité
2025-06-26,DP0517,purchase,950.0
2025-06-26,DP0517,sale,2187.5
2025-06-26,DP0117,sale,2187.5
2025-06-26,DP0517,purchase,25.0
2025-06-26,DP0117,sale,2187.5
2025-06-26,DP0517,sale,2187.5
2025-06-26,DP1602,purchase,10500.0
2025-06-26,DP1602,sale,1312.5
2025-06-26,DP0117,sale,3500.0
2025-06-26,DP0517,sale,25.0
2025-06-26,DP0117,sale,15000.0
2025-06-26,DP0117,transfer_out,3500.0
2025-06-26,DP0517,purchase,37.5
2025-06-26,DP0517,sale,150.0
2025-06-26,DP0117,transfer_out,2625.0
2025-06-26,DP0517,sale,3350.0
2025-06-26,DP0517,sale,62.5
2025-06-26,DP0517,sale,4375.0
2025-06-26,DP0517,sale,2162.5
2025-06-26,DP0117,sale,3500.0
2025-06-26,DP0517,sale,2187.5
2025-06-26,DP0117,sale,2187.5
2025-06-26,DP0517,sale,4362.5
2025-06-26,DP0517,sale,2150.0
2025-06-26,DP0517,sale,12.5
2025-06-26,DP0517,sale,4375.0
2025-06-26,DP0517,sale,2562.5
2025-06-26,DP0517,sale,2187.5
2025-06-27,DP0517,sale,3037.5
2025-06-27,DP0517,purchase,12.5
2025-06-27,DP0117,sale,2175.0
2025-06-27,DP0517,sale,2187.5
2025-06-27,DP0517,sale,25.0
2025-06-27,DP0117,sale,12.5
2025-06-27,DP0517,sale,2162.5
2025-06-27,DP0517,sale,25.0
2025-06-27,DP0517,sale,12.5
2025-06-27,DP0117,purchase,2625.0
2025-06-27,DP0117,purchase,21000.0
2025-06-27,DP0517,sale,650.0
2025-06-27,DP0517,sale,3725.0
2025-06-27,DP0517,sale,37.5
2025-06-27,DP0117,sale,3500.0
2025-06-27,DP0517,sale,4337.5
2025-06-27,DP0517,sale,2175.0
2025-06-27,DP0117,purchase,12.5
2025-06-27,DP0117,sale,1750.0
2025-06-27,DP0117,sale,2187.5
2025-06-27,DP0117,sale,2187.5
2025-06-27,DP0117,sale,2625.0
2025-06-27,DP0517,sale,2600.0
2025-06-27,DP0517,purchase,12.5
2025-06-27,DP0517,purchase,31500.0
2025-06-27,DP0517,purchase,25.0
2025-06-27,DP0517,sale,25.0
2025-06-27,DP0517,sale,2162.5
2025-06-27,DP0517,purchase,25.0
2025-06-27,DP0517,purchase,650.0
2025-06-27,DP0517,sale,25.0
2025-06-27,DP0517,purchase,25.0
2025-06-27,DP0517,purchase,25.0
2025-06-27,DP0517,purchase,37.5
2025-06-28,DP0517,sale,4375.0
2025-06-28,DP1602,sale,1275.0
2025-06-28,DP0517,purchase,2187.5
2025-06-28,DP0517,sale,25.0
2025-06-28,DP1602,sale,912.5
2025-06-28,DP0517,sale,4350.0
2025-06-28,DP0517,sale,2187.5
2025-06-28,DP0517,sale,2187.5
2025-06-28,DP0517,sale,2187.5
2025-06-28,DP0517,purchase,21000.0
2025-06-28,DP0517,sale,1312.5
2025-06-28,DP0517,sale,1312.5
2025-06-28,DP0517,purchase,25.0
2025-06-28,DP0517,purchase,25.0
2025-06-28,DP0517,sale,2187.5
2025-06-28,DP0517,sale,2187.5
2025-06-28,DP0517,sale,4350.0
2025-06-28,DP0117,sale,4375.0
2025-06-28,DP0517,sale,2625.0
2025-06-28,DP0117,purchase,14000.0
2025-06-28,DP0117,sale,2187.5
2025-06-28,DP0117,sale,2187.5
2025-06-28,DP0517,sale,25.0
2025-06-28,DP0117,sale,2187.5
2025-06-28,DP0117,sale,2187.5
2025-06-29,DP0117,purchase,42000.0
2025-06-29,DP0117,sale,16250.0
2025-06-29,DP0117,sale,10500.0
2025-06-29,DP0117,purchase,80500.0
2025-06-29,DP0117,sale,101500.0
2025-06-29,DP0117,purchase,16250.0
2025-06-29,DP0117,purchase,10500.0
2025-06-29,DP0117,purchase,16250.0
2025-06-29,DP0117,purchase,10500.0
2025-06-29,DP0117,purchase,30625.0
2025-06-29,DP0117,sale,10500.0
2025-06-29,DP0117,purchase,12500.0
2025-06-29,DP0117,sale,42000.0
2025-06-29,DP0117,sale,15000.0
2025-06-29,DP0517,purchase,31500.0
2025-06-29,DP1602,purchase,7237.5
2025-06-29,DP0517,sale,42000.0
2025-06-29,DP1602,purchase,3262.5
2025-06-29,DP1602,sale,10500.0
2025-06-29,DP1602,sale,10500.0
2025-06-29,DP0517,sale,10500.0
2025-06-29,DP0517,sale,31500.0
2025-06-29,DP0517,sale,31500.0
2025-06-29,DP0117,sale,30625.0
2025-06-29,DP0117,sale,35875.0
2025-06-29,DP0517,sale,21000.0
2025-06-29,DP1602,purchase,10500.0
2025-06-29,DP0117,purchase,15000.0
2025-06-29,DP0117,purchase,21000.0
2025-06-29,DP0517,sale,10500.0
2025-06-29,DP0117,sale,16250.0
2025-06-29,DP0117,purchase,35875.0
2025-06-29,DP0517,purchase,21000.0
2025-06-29,DP0517,purchase,10500.0
2025-06-29,DP0517,purchase,31500.0
2025-06-29,DP0517,purchase,42000.0
2025-06-29,DP0117,sale,12500.0
2025-06-29,DP0517,purchase,10500.0
2025-06-30,DP0517,sale,12.5
2025-06-30,DP0517,sale,2187.5
2025-06-30,DP0517,sale,12.5
2025-06-30,DP0517,purchase,150.0
2025-06-30,DP0517,sale,2175.0
2025-06-30,DP0517,sale,25.0
2025-06-30,DP0517,transfer_out,437.5
2025-06-30,DP0517,sale,3912.5
2025-06-30,DP0117,purchase,19687.5
2025-06-30,DP1602,sale,1875.0
2025-06-30,DP1602,purchase,437.5
2025-06-30,DP1602,sale,2625.0
2025-06-30,DP1602,sale,437.5
2025-06-30,DP1602,sale,1750.0
2025-06-30,DP0117,purchase,12.5
2025-06-30,DP0117,purchase,1087.5
2025-06-30,DP0117,purchase,19912.5
2025-06-30,DP0117,purchase,512.5
2025-06-30,DP1602,sale,312.5
2025-06-30,DP1602,purchase,912.5
2025-06-30,DP0117,sale,2187.5
2025-06-30,DP0517,purchase,62.5
2025-06-30,DP0117,sale,3500.0
2025-06-30,DP0517,purchase,187.5
2025-06-30,DP0117,sale,12500.0
2025-06-30,DP0117,sale,12.5
2025-06-30,DP0117,sale,2175.0
2025-06-30,DP0117,sale,7500.0
2025-06-30,DP0117,sale,8750.0
2025-06-30,DP0117,sale,187.5
2025-06-30,DP0117,sale,3312.5
2025-06-30,DP0117,sale,3062.5
2025-06-30,DP0117,sale,2187.5
2025-06-30,DP0117,sale,1312.5
2025-06-30,DP0117,sale,2187.5
2025-06-30,DP0117,purchase,21000.0
2025-06-30,DP0117,sale,4375.0
2025-06-30,DP0117,sale,3500.0
2025-06-30,DP0117,sale,3500.0
2025-06-30,DP0517,purchase,25.0
2025-06-30,DP0517,purchase,25.0
2025-06-30,DP0517,purchase,9050.0
2025-06-30,DP0517,purchase,12.5
2025-06-30,DP0517,sale,1750.0
2025-06-30,DP0517,sale,1725.0
2025-06-30,DP1602,purchase,137.5
2025-06-30,DP1602,sale,137.5
2025-06-30,DP0517,sale,25.0
2025-06-30,DP0117,sale,2187.5
2025-06-30,DP1602,purchase,137.5
2025-06-30,DP0517,sale,1312.5
2025-06-30,DP0517,sale,2187.5
2025-06-30,DP0517,purchase,12.5
2025-06-30,DP0517,sale,3500.0
2025-06-30,DP0517,sale,2000.0
2025-06-30,DP0517,sale,187.5
2025-06-30,DP0517,purchase,12.5
2025-06-30,DP0117,purchase,187.5
2025-06-30,DP0517,sale,4362.5
2025-06-30,DP0517,purchase,11950.0
2025-06-30,DP0517,sale,2187.5
2025-06-30,DP0517,sale,2187.5
2025-06-30,DP0517,sale,2187.5
2025-06-30,DP0517,sale,12.5
2025-06-30,DP0517,sale,4362.5
2025-06-30,DP0117,transfer_in,437.5
2025-06-30,DP0517,sale,2187.5
2025-07-01,DP0517,purchase,1750.0
2025-07-01,DP1602,purchase,312.5
2025-07-01,DP0517,purchase,1750.0
2025-07-01,DP0117,purchase,2187.5
2025-07-01,DP0517,sale,1737.5
2025-07-01,DP0117,purchase,2187.5
2025-07-01,DP0117,purchase,2187.5
2025-07-01,DP0117,purchase,3062.5
2025-07-01,DP0117,purchase,1250.0
2025-07-01,DP0117,purchase,2187.5
2025-07-01,DP0517,purchase,21000.0
2025-07-01,DP0517,sale,1750.0
2025-07-01,DP0517,sale,1750.0
2025-07-01,DP0517,purchase,2187.5
2025-07-01,DP0117,purchase,2187.5
2025-07-01,DP0517,transfer_in,3500.0
2025-07-01,DP0517,sale,37.5
2025-07-01,DP0517,sale,4337.5
2025-07-01,DP1602,sale,312.5
2025-07-01,DP1602,purchase,312.5
2025-07-01,DP0517,sale,50.0
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,3062.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0517,purchase,1750.0
2025-07-01,DP0117,purchase,2187.5
2025-07-01,DP0117,purchase,10937.5
2025-07-01,DP0117,sale,1312.5
2025-07-01,DP0117,sale,1250.0
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,3062.5
2025-07-01,DP0517,purchase,12.5
2025-07-01,DP0517,purchase,50.0
2025-07-01,DP0517,purchase,37.5
2025-07-01,DP0517,sale,2187.5
2025-07-01,DP0517,sale,12.5
2025-07-01,DP0117,sale,2250.0
2025-07-01,DP0117,sale,1250.0
2025-07-01,DP0117,purchase,3062.5
2025-07-01,DP0117,sale,3062.5
2025-07-01,DP0117,transfer_out,3500.0
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,transfer_out,3500.0
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,sale,875.0
2025-07-01,DP0117,purchase,875.0
2025-07-01,DP0117,sale,875.0
2025-07-01,DP0117,purchase,2250.0
2025-07-01,DP0117,purchase,24937.5
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0117,purchase,875.0
2025-07-01,DP0117,sale,2187.5
2025-07-01,DP0517,transfer_in,3500.0
2025-07-01,DP0517,sale,12.5
2025-07-01,DP0517,sale,1750.0
2025-07-01,DP0517,sale,1750.0
2025-07-01,DP0517,sale,1750.0
2025-07-01,DP0517,sale,50.0
2025-07-01,DP0517,sale,37.5
2025-07-01,DP0117,sale,2250.0
2025-07-01,DP0517,sale,2187.5
2025-07-01,DP0517,purchase,50.0
2025-07-01,DP0117,sale,12500.0
2025-07-01,DP0517,purchase,37.5
2025-07-01,DP0517,sale,3887.5
2025-07-01,DP0517,purchase,12.5
2025-07-02,DP0117,sale,12.5
2025-07-02,DP0117,sale,2175.0
2025-07-02,DP0117,sale,3062.5
2025-07-02,DP0517,sale,4375.0
2025-07-02,DP0517,sale,2625.0
2025-07-02,DP0517,sale,1750.0
2025-07-02,DP0517,sale,1750.0
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0517,sale,2625.0
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0517,sale,1312.5
2025-07-02,DP0517,sale,4375.0
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0117,sale,1750.0
2025-07-02,DP0117,purchase,12.5
2025-07-02,DP0517,sale,3500.0
2025-07-02,DP0117,sale,12.5
2025-07-02,DP0117,sale,12.5
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0517,sale,1312.5
2025-07-02,DP0117,sale,2175.0
2025-07-02,DP0117,purchase,12.5
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0117,sale,16250.0
2025-07-02,DP0117,transfer_out,962.5
2025-07-02,DP0517,sale,12.5
2025-07-02,DP0517,sale,1737.5
2025-07-02,DP0117,purchase,12.5
2025-07-02,DP0517,purchase,25.0
2025-07-02,DP0517,purchase,25.0
2025-07-02,DP0517,sale,12.5
2025-07-02,DP0517,sale,4362.5
2025-07-02,DP0117,sale,1750.0
2025-07-02,DP0517,sale,1750.0
2025-07-02,DP0517,sale,2625.0
2025-07-02,DP0517,sale,1312.5
2025-07-02,DP0517,sale,25.0
2025-07-02,DP0517,sale,2162.5
2025-07-02,DP0517,sale,1312.5
2025-07-02,DP0517,sale,25.0
2025-07-02,DP0117,purchase,1750.0
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0117,sale,3062.5
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0117,sale,2187.5
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0117,sale,12.5
2025-07-02,DP0517,sale,4375.0
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0517,sale,2625.0
2025-07-02,DP0517,sale,3500.0
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP0517,sale,4350.0
2025-07-02,DP0517,sale,1750.0
2025-07-02,DP0117,purchase,2187.5
2025-07-02,DP0117,purchase,12.5
2025-07-02,DP0117,transfer_out,762.5
2025-07-02,DP0517,purchase,1750.0
2025-07-02,DP0517,purchase,2187.5
2025-07-02,DP0517,purchase,2187.5
2025-07-02,DP0517,purchase,2625.0
2025-07-02,DP0517,purchase,3500.0
2025-07-02,DP0517,sale,1750.0
2025-07-02,DP0517,purchase,4375.0
2025-07-02,DP0517,purchase,1312.5
2025-07-02,DP1602,purchase,437.5
2025-07-02,DP1602,purchase,2625.0
2025-07-02,DP1602,sale,12.5
2025-07-02,DP1602,purchase,12.5
2025-07-02,DP1602,sale,437.5
2025-07-02,DP1602,sale,2625.0
2025-07-02,DP0517,purchase,2187.5
2025-07-02,DP0517,sale,25.0
2025-07-02,DP0517,sale,25.0
2025-07-02,DP0517,purchase,1312.5
2025-07-02,DP0517,purchase,2625.0
2025-07-02,DP0517,purchase,1750.0
2025-07-02,DP0517,purchase,4375.0
2025-07-02,DP0517,purchase,4375.0
2025-07-02,DP0517,purchase,2187.5
2025-07-02,DP0517,purchase,2187.5
2025-07-02,DP0117,purchase,2187.5
2025-07-02,DP0517,sale,4375.0
2025-07-02,DP0117,purchase,30625.0
2025-07-02,DP0117,purchase,3062.5
2025-07-02,DP1602,purchase,12.5
2025-07-02,DP0117,purchase,2187.5
2025-07-02,DP1602,sale,437.5
2025-07-02,DP0517,purchase,25.0
2025-07-02,DP0517,sale,2187.5
2025-07-02,DP1602,sale,2625.0
2025-07-02,DP0117,purchase,2187.5
2025-07-02,DP0517,purchase,25.0
2025-07-02,DP0117,purchase,2187.5
2025-07-02,DP0517,purchase,31500.0
2025-07-03,DP0517,purchase,2187.5
2025-07-03,DP0517,purchase,3500.0
2025-07-03,DP0517,purchase,1750.0
2025-07-03,DP0517,purchase,1750.0
2025-07-03,DP0517,sale,2625.0
2025-07-03,DP0517,sale,3500.0
2025-07-03,DP0517,purchase,2187.5
2025-07-03,DP0517,purchase,1312.5
2025-07-03,DP0517,purchase,37.5
2025-07-03,DP0517,purchase,25.0
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0517,purchase,25.0
2025-07-03,DP0517,sale,37.5
2025-07-03,DP0517,sale,2587.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0517,sale,25.0
2025-07-03,DP0517,sale,2162.5
2025-07-03,DP0517,purchase,2187.5
2025-07-03,DP0517,purchase,2187.5
2025-07-03,DP0517,sale,12.5
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0517,sale,1750.0
2025-07-03,DP0517,sale,37.5
2025-07-03,DP0517,sale,12.5
2025-07-03,DP0517,sale,25.0
2025-07-03,DP0517,sale,12.5
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0517,purchase,2187.5
2025-07-03,DP0517,sale,1312.5
2025-07-03,DP0517,purchase,42000.0
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0517,sale,1312.5
2025-07-03,DP0517,sale,25.0
2025-07-03,DP0517,purchase,25.0
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0517,sale,12.5
2025-07-03,DP0517,purchase,37.5
2025-07-03,DP0517,purchase,25.0
2025-07-03,DP0517,purchase,2625.0
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0117,purchase,101500.0
2025-07-03,DP0117,purchase,2187.5
2025-07-03,DP0517,purchase,12.5
2025-07-03,DP0117,sale,437.5
2025-07-03,DP0117,sale,13750.0
2025-07-03,DP0117,sale,3062.5
2025-07-03,DP0117,sale,3500.0
2025-07-03,DP0117,sale,1312.5
2025-07-03,DP0117,sale,1312.5
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0117,purchase,437.5
2025-07-03,DP0117,purchase,13750.0
2025-07-03,DP0117,purchase,3062.5
2025-07-03,DP0517,sale,3475.0
2025-07-03,DP0517,sale,25.0
2025-07-03,DP0117,purchase,3500.0
2025-07-03,DP0117,purchase,1312.5
2025-07-03,DP0117,purchase,1312.5
2025-07-03,DP0117,purchase,2187.5
2025-07-03,DP0117,purchase,2187.5
2025-07-03,DP0517,sale,1737.5
2025-07-03,DP0517,sale,12.5
2025-07-03,DP0117,purchase,2187.5
2025-07-03,DP0117,sale,1312.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0117,sale,13750.0
2025-07-03,DP0517,sale,12.5
2025-07-03,DP0117,sale,3500.0
2025-07-03,DP0117,sale,3062.5
2025-07-03,DP0117,sale,1312.5
2025-07-03,DP0117,sale,437.5
2025-07-03,DP0517,sale,2175.0
2025-07-03,DP0117,sale,2187.5
2025-07-03,DP0517,sale,2187.5
2025-07-03,DP0117,sale,2187.5
2025-07-04,DP0517,sale,100.0
2025-07-04,DP0517,sale,2087.5
2025-07-04,DP0517,sale,25.0
2025-07-04,DP0517,sale,4350.0
2025-07-04,DP0517,purchase,12.5
2025-07-04,DP0517,sale,3500.0
2025-07-04,DP0517,sale,2187.5
2025-07-04,DP0517,purchase,100.0
2025-07-04,DP0517,purchase,25.0
2025-07-04,DP0517,purchase,25.0
2025-07-04,DP0517,transfer_out,437.5
2025-07-04,DP0117,sale,10500.0
2025-07-04,DP0117,sale,10500.0
2025-07-04,DP0117,purchase,49000.0
2025-07-04,DP0117,sale,12.5
2025-07-04,DP0517,sale,2625.0
2025-07-04,DP0517,sale,12.5
2025-07-04,DP0517,sale,4362.5
2025-07-04,DP0117,transfer_in,225.0
2025-07-04,DP0117,sale,2187.5
2025-07-04,DP0117,purchase,12.5
2025-07-04,DP0117,sale,1312.5
2025-07-04,DP0117,sale,3062.5
2025-07-04,DP0117,sale,12500.0
2025-07-04,DP0517,sale,2187.5
2025-07-04,DP0517,sale,25.0
2025-07-04,DP0117,sale,2187.5
2025-07-04,DP0117,sale,2187.5
2025-07-04,DP0117,sale,2187.5
2025-07-04,DP0117,purchase,12.5
2025-07-04,DP0517,sale,2187.5
2025-07-04,DP1602,purchase,10500.0
2025-07-04,DP1602,purchase,10500.0
2025-07-04,DP0117,sale,2175.0
2025-07-04,DP0117,sale,1312.5
2025-07-04,DP0517,purchase,31500.0
2025-07-04,DP0117,transfer_in,437.5
2025-07-04,DP0117,transfer_in,437.5
2025-07-04,DP0517,sale,4350.0
2025-07-04,DP0117,sale,3500.0
2025-07-04,DP0117,sale,2187.5
2025-07-05,DP0517,purchase,12.5
2025-07-05,DP0117,purchase,21000.0
2025-07-05,DP0517,purchase,25.0
2025-07-05,DP0517,purchase,225.0
2025-07-05,DP1602,sale,2625.0
2025-07-05,DP1602,sale,2187.5
2025-07-05,DP0517,purchase,21000.0
2025-07-05,DP0117,sale,16250.0
2025-07-05,DP0517,sale,2187.5
2025-07-05,DP0517,purchase,12.5
2025-07-05,DP0517,sale,225.0
2025-07-05,DP0517,sale,12.5
2025-07-05,DP0517,sale,1737.5
2025-07-05,DP0117,purchase,3500.0
2025-07-05,DP0517,sale,25.0
2025-07-05,DP0517,sale,4350.0
2025-07-05,DP0117,sale,3500.0
2025-07-05,DP0117,sale,1312.5
2025-07-05,DP0517,purchase,12.5
2025-07-05,DP0517,purchase,25.0
2025-07-05,DP0517,sale,4375.0
2025-07-05,DP0517,sale,2187.5
2025-07-05,DP0517,sale,2175.0
2025-07-05,DP0517,sale,12.5
2025-07-05,DP0517,sale,3500.0
2025-07-05,DP0517,sale,3487.5
2025-07-05,DP0517,sale,12.5
2025-07-05,DP0517,sale,4350.0
2025-07-05,DP0517,sale,25.0
2025-07-05,DP0517,sale,2187.5
2025-07-05,DP0117,sale,3500.0
2025-07-05,DP0117,sale,2187.5
2025-07-05,DP0517,sale,2400.0
2025-07-05,DP0517,sale,2625.0
2025-07-05,DP0117,sale,2187.5
2025-07-05,DP0117,sale,2187.5
2025-07-07,DP0517,purchase,12.5
2025-07-07,DP0517,purchase,12.5
2025-07-07,DP0117,transfer_in,437.5
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0517,sale,3500.0
2025-07-07,DP0517,purchase,12.5
2025-07-07,DP0517,sale,12.5
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0117,purchase,12.5
2025-07-07,DP0517,sale,12.5
2025-07-07,DP0517,sale,37.5
2025-07-07,DP0517,sale,4337.5
2025-07-07,DP0517,sale,12.5
2025-07-07,DP0517,sale,2175.0
2025-07-07,DP0517,sale,2187.5
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0117,sale,15000.0
2025-07-07,DP0517,purchase,14000.0
2025-07-07,DP0517,purchase,37.5
2025-07-07,DP1602,sale,387.5
2025-07-07,DP0517,sale,1312.5
2025-07-07,DP1602,purchase,387.5
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0517,purchase,12.5
2025-07-07,DP0517,purchase,12.5
2025-07-07,DP0517,sale,3487.5
2025-07-07,DP0517,purchase,12.5
2025-07-07,DP0517,sale,4375.0
2025-07-07,DP0517,sale,12.5
2025-07-07,DP0517,sale,1737.5
2025-07-07,DP0517,purchase,21000.0
2025-07-07,DP0517,sale,2187.5
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0517,sale,1750.0
2025-07-07,DP1602,sale,1800.0
2025-07-07,DP0517,sale,2175.0
2025-07-07,DP0117,sale,1875.0
2025-07-07,DP0117,purchase,1750.0
2025-07-07,DP0117,sale,3500.0
2025-07-07,DP0117,sale,1625.0
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0117,sale,3500.0
2025-07-07,DP0117,sale,2187.5
2025-07-07,DP0117,sale,3062.5
2025-07-07,DP0517,sale,12.5
2025-07-07,DP0517,sale,2175.0
2025-07-07,DP0517,sale,12.5
2025-07-07,DP0517,sale,2175.0
2025-07-07,DP0517,sale,2187.5
2025-07-07,DP0117,sale,2187.5
2025-07-08,DP0517,sale,3487.5
2025-07-08,DP0117,sale,512.5
2025-07-08,DP0517,sale,3500.0
2025-07-08,DP0117,sale,3862.5
2025-07-08,DP1602,sale,2187.5
2025-07-08,DP0517,sale,2187.5
2025-07-08,DP0117,sale,10500.0
2025-07-08,DP0517,sale,12.5
2025-07-08,DP0517,purchase,12.5
2025-07-08,DP0117,purchase,21000.0
2025-07-08,DP0517,sale,12.5
2025-07-08,DP0517,sale,1750.0
2025-07-08,DP0517,sale,25.0
2025-07-08,DP0117,purchase,512.5
2025-07-08,DP0517,purchase,25.0
2025-07-08,DP0517,purchase,12.5
2025-07-08,DP0517,purchase,31500.0
2025-07-08,DP0517,sale,3425.0
2025-07-08,DP0517,sale,2187.5
2025-07-08,DP0117,purchase,24500.0
2025-07-08,DP0117,sale,3500.0
2025-07-08,DP0117,sale,2175.0
2025-07-08,DP0117,sale,12.5
2025-07-08,DP0117,sale,2187.5
2025-07-08,DP0117,sale,2187.5
2025-07-08,DP0117,sale,2187.5
2025-07-08,DP1602,purchase,10500.0
2025-07-08,DP0117,sale,10500.0
2025-07-08,DP0117,sale,1750.0
2025-07-08,DP0117,sale,2187.5
2025-07-08,DP0117,sale,2187.5
2025-07-08,DP0517,sale,3475.0
2025-07-08,DP0517,sale,25.0
2025-07-08,DP1602,purchase,10500.0
2025-07-08,DP0517,sale,1737.5
2025-07-08,DP1602,sale,2625.0
2025-07-08,DP0117,purchase,12.5
2025-07-08,DP0517,purchase,25.0
2025-07-09,DP0517,purchase,31500.0
2025-07-09,DP0517,sale,4375.0
2025-07-09,DP0517,sale,2625.0
2025-07-09,DP0517,sale,4362.5
2025-07-09,DP0517,sale,12.5
2025-07-09,DP0517,sale,3500.0
2025-07-09,DP0517,sale,4375.0
2025-07-09,DP0517,sale,2187.5
2025-07-09,DP0517,sale,2187.5
2025-07-09,DP0517,sale,2187.5
2025-07-09,DP0517,sale,1750.0
2025-07-09,DP0117,sale,2187.5
2025-07-09,DP0117,sale,12.5
2025-07-09,DP0117,sale,2625.0
2025-07-09,DP0517,purchase,12.5
2025-07-09,DP0117,purchase,2625.0
2025-07-09,DP0117,purchase,19250.0
2025-07-09,DP0117,sale,10500.0
2025-07-09,DP0117,sale,1875.0
2025-07-09,DP0117,sale,1625.0
2025-07-09,DP0117,sale,15000.0
2025-07-09,DP0117,sale,1312.5
2025-07-09,DP0117,purchase,12.5
2025-07-09,DP0117,sale,1312.5
2025-07-09,DP0117,sale,1750.0
2025-07-09,DP1602,sale,1750.0
2025-07-09,DP0517,sale,2625.0
2025-07-09,DP1602,sale,437.5
2025-07-09,DP0517,sale,2187.5
2025-07-09,DP0117,sale,2187.5
2025-07-09,DP0517,sale,1312.5
2025-07-09,DP0517,sale,875.0
2025-07-09,DP0117,sale,2187.5
2025-07-09,DP0117,sale,2175.0
2025-07-10,DP0117,sale,12500.0
2025-07-10,DP0517,sale,12.5
2025-07-10,DP0117,sale,2187.5
2025-07-10,DP0517,purchase,87.5
2025-07-10,DP0517,purchase,25.0
2025-07-10,DP0517,purchase,12.5
2025-07-10,DP0517,sale,1312.5
2025-07-10,DP0517,sale,1312.5
2025-07-10,DP0517,purchase,42000.0
2025-07-10,DP0517,sale,4375.0
2025-07-10,DP0517,sale,87.5
2025-07-10,DP0517,sale,4287.5
2025-07-10,DP0117,transfer_in,437.5
2025-07-10,DP1602,sale,2612.5
2025-07-10,DP0517,sale,2625.0
2025-07-10,DP0517,sale,25.0
2025-07-10,DP0517,sale,4350.0
2025-07-10,DP0517,sale,2187.5
2025-07-10,DP0517,sale,3487.5
2025-07-10,DP0517,transfer_out,437.5
2025-07-10,DP0517,sale,2187.5
2025-07-10,DP0117,sale,2187.5
2025-07-10,DP0117,sale,875.0
2025-07-10,DP0117,purchase,24500.0
2025-07-10,DP0117,sale,3500.0
2025-07-10,DP0117,purchase,875.0
2025-07-10,DP0117,sale,3500.0
2025-07-10,DP0117,purchase,10500.0
2025-07-10,DP0517,sale,2187.5
2025-07-10,DP1602,sale,12.5
2025-07-10,DP0117,sale,3500.0
2025-07-10,DP0117,sale,2187.5
2025-07-10,DP0117,sale,2187.5
2025-07-10,DP1602,purchase,437.5
2025-07-11,DP0117,purchase,35000.0
2025-07-11,DP0117,sale,2187.5
2025-07-11,DP0117,purchase,2187.5
2025-07-11,DP0117,sale,2187.5
2025-07-11,DP0117,purchase,21000.0
2025-07-11,DP0117,sale,2187.5
2025-07-11,DP0117,sale,2187.5
2025-07-11,DP0117,sale,15000.0
2025-07-11,DP0517,sale,362.5
2025-07-11,DP0517,purchase,75.0
2025-07-11,DP0517,sale,75.0
2025-07-11,DP0517,purchase,12.5
2025-07-11,DP0517,sale,1750.0
