Date physique,Entrepôt,Quantité
2025-12-24,DP0517,45062.5
2025-12-24,DP1602,2625.0
2025-12-25,DP0117,207378.5
2025-12-25,DP0517,154000.0
2025-12-25,DP1602,17062.5
2025-12-26,DP0117,26250.0
2025-12-26,DP0517,17500.0
2025-12-26,DP1602,1312.5
2025-12-27,DP0117,28875.0
2025-12-27,DP0517,9612.5
2025-12-28,DP0117,10500.0
2025-12-28,DP0517,36275.0
2025-12-29,DP0117,21437.5
2025-12-29,DP0517,40887.5
2025-12-29,DP1602,2187.5
2025-12-30,DP0117,33525.0
2025-12-30,DP0517,33250.0
2025-12-30,DP1602,2187.5
2025-12-31,DP0117,29750.0
2025-12-31,DP0517,24300.0
2025-12-31,DP1602,4815.5
2025-12-31,DP1608,0.5
2026-01-01,DP0117,129925.0
2026-01-01,DP0517,115500.0
2026-01-02,DP0117,23625.0
2026-01-02,DP0517,37675.0
2026-01-03,DP0117,68250.0
2026-01-03,DP0517,46925.0
2026-01-04,DP0517,650.0
2026-01-04,DP1602,5250.0
2026-01-05,DP0117,77562.5
2026-01-05,DP0517,92812.5
2026-01-05,DP1602,4375.0
2026-01-05,DP1608,575.0
2026-01-06,DP0117,123163.0
2026-01-06,DP0517,64287.5
2026-01-06,DP1602,7437.5
2026-01-07,DP0117,39812.5
2026-01-07,DP0517,49312.5
2026-01-07,DP1602,2187.5
2026-01-08,DP0117,24972.5
2026-01-08,DP0517,37625.0
2026-01-08,DP1602,2187.5
2026-01-09,DP0117,35437.5
2026-01-09,DP0517,65287.5
2026-01-09,DP1602,2187.5
2026-01-10,DP0117,67812.5
2026-01-10,DP0517,34137.5
2026-01-10,DP1602,4812.5
2026-01-11,DP0117,33750.0
2026-01-12,DP0117,55400.0
2026-01-12,DP0517,71750.0
2026-01-12,DP1602,2187.5
2026-01-13,DP0117,65625.0
2026-01-13,DP0517,59937.5
2026-01-13,DP1602,4375.0
2026-01-14,DP0117,58187.5
2026-01-14,DP0517,32375.0
2026-01-15,DP0117,44875.0
2026-01-15,DP0517,35875.0
2026-01-15,DP1602,2187.5
2026-01-16,DP0117,20562.5
2026-01-16,DP0517,24500.0
2026-01-16,DP1602,4812.5
2026-01-17,DP0117,20125.0
2026-01-17,DP0517,31500.0
2026-01-19,DP0117,41562.5
2026-01-19,DP0517,34125.0
2026-01-20,DP0117,25000.0
2026-01-20,DP0517,28875.0
2026-01-20,DP1602,2187.5
2026-01-21,DP0117,17500.0
2026-01-21,DP0517,27125.0
2026-01-21,DP1602,2187.5
2026-01-22,DP0117,157500.0
2026-01-22,DP0517,23187.5
2026-01-22,DP1602,2187.5
2026-01-23,DP0117,52062.5
2026-01-23,DP0517,21000.0
2026-01-24,DP0117,39847.5
2026-01-24,DP0517,23625.0
2026-01-24,DP1602,4847.5
2026-01-26,DP0117,28875.0
2026-01-26,DP0517,36312.5
2026-01-26,DP1602,2187.5
2026-01-27,DP0117,49000.0
2026-01-27,DP0517,26687.5
2026-01-27,DP1602,4375.0
2026-01-28,DP0117,28000.0
2026-01-28,DP0517,28437.5
2026-01-28,DP1602,4812.5
2026-01-29,DP0117,21875.0
2026-01-29,DP0517,23187.5
2026-01-30,DP0117,13125.0
2026-01-30,DP0517,19250.0
2026-01-30,DP1602,2187.5
2026-01-31,DP0117,227062.5
2026-01-31,DP0517,161000.0
2026-01-31,DP1602,10500.0
2026-02-01,DP0117,13125.0
2026-02-01,DP0517,168000.0
2026-02-02,DP0117,108062.5
2026-02-02,DP0517,88600.0
2026-02-02,DP1602,10612.5
2026-02-03,DP0117,50187.5
2026-02-03,DP0517,64212.5
2026-02-03,DP1602,5237.5
2026-02-04,DP0117,46850.0
2026-02-04,DP0517,58312.5
2026-02-04,DP1602,11512.5
2026-02-05,DP0117,25375.0
2026-02-05,DP0517,26250.0
2026-02-05,DP1602,4375.0
2026-02-06,DP0117,31625.0
2026-02-06,DP0517,21875.0
2026-02-06,DP1602,4812.5
2026-02-07,DP0117,98097.0
2026-02-07,DP0517,24937.5
2026-02-07,DP1602,3497.0
2026-02-09,DP0117,34125.0
2026-02-09,DP0517,45062.5
2026-02-09,DP1602,2187.5
2026-02-10,DP0117,48562.5
2026-02-10,DP0517,25375.0
2026-02-10,DP1602,4812.5
2026-02-11,DP0117,17937.5
2026-02-11,DP0517,34562.5
2026-02-12,DP0117,20562.5
2026-02-12,DP0517,31062.5
2026-02-13,DP0117,30187.5
2026-02-13,DP0517,23625.0
2026-02-13,DP1602,2187.5
2026-02-14,DP0117,73062.5
2026-02-14,DP0517,30187.5
2026-02-16,DP0117,21000.0
2026-02-16,DP0517,43750.0
2026-02-16,DP1602,2187.5
2026-02-17,DP0117,97125.0
2026-02-17,DP0517,34125.0
2026-02-17,DP1602,2187.5
2026-02-18,DP0117,17500.0
2026-02-18,DP0517,35875.0
2026-02-18,DP1602,2187.5
2026-02-19,DP0117,28000.0
2026-02-19,DP0517,25812.5
2026-02-19,DP1602,2187.5
2026-02-20,DP0117,34125.0
2026-02-20,DP0517,29312.5
2026-02-20,DP1602,4812.5
2026-02-21,DP0117,52500.0
2026-02-21,DP0517,29750.0
2026-02-21,DP1602,4375.0
2026-02-23,DP0117,23187.5
2026-02-23,DP0517,42437.5
2026-02-23,DP1602,4812.5
2026-02-24,DP0117,38062.5
2026-02-24,DP0517,30187.5
2026-02-24,DP1602,2187.5
2026-02-25,DP0117,167125.0
2026-02-25,DP0517,23625.0
2026-02-25,DP1602,2187.5
2026-02-26,DP0117,29750.0
2026-02-26,DP0517,23187.5
2026-02-26,DP1602,2187.5
2026-02-27,DP0117,21000.0
2026-02-27,DP0517,22312.5
2026-02-27,DP1602,2187.5
2026-02-28,DP0117,40609.0
2026-02-28,DP0517,35012.5
2026-02-28,DP1602,2187.5
2026-03-01,DP0117,3500.0
2026-03-01,DP1602,4950.0
2026-03-02,DP0117,130400.0
2026-03-02,DP0517,68212.5
2026-03-02,DP1602,4375.0
2026-03-03,DP0117,61000.0
2026-03-03,DP0517,71525.0
2026-03-03,DP1602,6300.0
2026-03-04,DP0117,51637.5
2026-03-04,DP0517,72250.0
2026-03-04,DP1602,17850.0
2026-03-05,DP0117,59462.5
2026-03-05,DP0517,69225.0
2026-03-05,DP1602,7287.5
2026-03-06,DP0117,69362.5
2026-03-06,DP0517,67975.0
2026-03-06,DP1602,10925.0
2026-03-07,DP0117,28437.5
2026-03-07,DP0517,28875.0
2026-03-07,DP1602,6562.5
2026-03-09,DP0117,178500.0
2026-03-09,DP0517,47250.0
2026-03-09,DP1602,4375.0
2026-03-10,DP0117,21000.0
2026-03-10,DP0517,36750.0
2026-03-10,DP1602,4812.5
2026-03-11,DP0117,41562.5
2026-03-11,DP0517,31500.0
2026-03-11,DP1602,4375.0
2026-03-12,DP0117,63875.0
2026-03-12,DP0517,28000.0
2026-03-12,DP1602,4812.5
2026-03-13,DP0117,91000.0
2026-03-13,DP0517,22750.0
2026-03-13,DP1602,4375.0
2026-03-14,DP0117,34125.0
2026-03-14,DP0517,37187.5
2026-03-14,DP1602,2187.5
2026-03-16,DP0117,52062.5
2026-03-16,DP0517,24062.5
2026-03-16,DP1602,2187.5
2026-03-17,DP0117,41687.5
2026-03-17,DP0517,32375.0
2026-03-17,DP1602,2187.5
2026-03-18,DP0117,35000.0
2026-03-18,DP0517,26250.0
2026-03-18,DP1602,5250.0
2026-03-19,DP0117,73062.5
2026-03-19,DP0517,31062.5
2026-03-19,DP1602,4375.0
2026-03-21,DP0117,88375.0
2026-03-21,DP0517,36750.0
2026-03-21,DP1602,4375.0
2026-03-22,DP0117,8750.0
2026-03-22,DP0517,22750.0
2026-03-22,DP1602,2187.5
2026-03-23,DP0117,17500.0
2026-03-23,DP0517,27562.5
2026-03-23,DP1602,2187.5
2026-03-24,DP0117,28000.0
2026-03-24,DP0517,34562.5
2026-03-24,DP1602,3287.5
2026-03-25,DP0117,63875.0
2026-03-25,DP0517,126875.0
2026-03-25,DP1602,8750.0
2026-03-26,DP0117,18812.5
2026-03-26,DP0517,29312.5
2026-03-26,DP1602,4375.0
2026-03-27,DP0117,149625.0
2026-03-27,DP0517,28000.0
2026-03-27,DP1602,4500.0
2026-03-28,DP0117,28875.0
2026-03-28,DP0517,31062.5
2026-03-28,DP1602,2187.5
2026-03-30,DP0117,44625.0
2026-03-30,DP0517,34125.0
2026-03-30,DP1602,4375.0
2026-03-31,DP0117,38500.0
2026-03-31,DP0517,35000.0
2026-03-31,DP1602,4375.0
2026-04-01,DP0117,17500.0
2026-04-01,DP0517,35875.0
2026-04-01,DP1602,6562.5
2026-04-02,DP0117,24062.5
2026-04-02,DP0517,39375.0
2026-04-02,DP1602,4375.0
2026-04-03,DP0117,42000.0
2026-04-03,DP0517,21000.0
2026-04-03,DP1602,2187.5
2026-04-04,DP0117,28437.5
2026-04-04,DP0517,33250.0
2026-04-04,DP1602,2187.5
2026-04-05,DP1602,7950.0
2026-04-06,DP0117,17500.0
2026-04-06,DP0517,22312.5
2026-04-07,DP0117,45062.5
2026-04-07,DP0517,25375.0
2026-04-08,DP0117,43750.0
2026-04-08,DP0517,39375.0
2026-04-08,DP1602,2625.0
2026-04-09,DP0117,32812.5
2026-04-09,DP0517,34562.5
2026-04-09,DP1602,4375.0
